Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889066,-,-,-,18.53,-88.3,-6,5,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2020,3,10,7,30,92,556,2.5,26.1
2020,3,10,8,30,121,720,2.6,27.700000000000003
2020,3,10,9,30,146,793,2.5,28.700000000000003
2020,3,10,10,30,155,845,2.4000000000000004,29.5
2020,3,10,11,30,180,821,2.2,30
2020,3,10,12,30,157,871,2.2,30.1
2020,3,10,13,30,153,850,2.2,29.900000000000002
2020,3,10,14,30,143,804,2.3000000000000003,29.400000000000002
2020,3,10,15,30,124,727,2.5,28.700000000000003
2020,3,10,16,30,95,581,2.6,27.700000000000003
2020,3,10,17,30,46,232,2.6,27.200000000000003
2020,3,10,18,30,0,0,2.2,25.900000000000002
2020,3,10,19,30,0,0,2,25.3
2020,3,10,20,30,0,0,1.9000000000000001,24.900000000000002
2020,3,10,21,30,0,0,1.9000000000000001,24.700000000000003
2020,3,10,22,30,0,0,1.9000000000000001,24.5
2020,3,10,23,30,0,0,1.9000000000000001,24.5
2020,3,11,0,30,0,0,1.9000000000000001,24.400000000000002
2020,3,11,1,30,0,0,1.7000000000000002,24.3
2020,3,11,2,30,0,0,1.6,24.1
2020,3,11,3,30,0,0,1.6,23.900000000000002
2020,3,11,4,30,0,0,1.4000000000000001,23.8
2020,3,11,5,30,0,0,1.3,23.900000000000002
2020,3,11,6,30,35,97,1.4000000000000001,24.6
2020,3,11,7,30,94,249,1.6,26
2020,3,11,8,30,133,7,1.6,27.5
2020,3,11,9,30,305,277,1.6,28.6
2020,3,11,10,30,132,863,1.6,29.400000000000002
2020,3,11,11,30,224,626,1.6,30
2020,3,11,12,30,264,632,1.7000000000000002,30.200000000000003
2020,3,11,13,30,294,201,1.8,30.1
2020,3,11,14,30,192,677,1.9000000000000001,29.700000000000003
2020,3,11,15,30,189,453,2.2,29.1
2020,3,11,16,30,115,488,2.4000000000000004,28.1
2020,3,11,17,30,51,159,2.4000000000000004,27.5
2020,3,11,18,30,0,0,2,25.900000000000002
2020,3,11,19,30,0,0,1.9000000000000001,25.3
2020,3,11,20,30,0,0,1.7000000000000002,24.900000000000002
2020,3,11,21,30,0,0,1.6,24.5
2020,3,11,22,30,0,0,1.5,24.200000000000003
2020,3,11,23,30,0,0,1.5,23.900000000000002
2020,3,12,0,30,0,0,1.5,23.700000000000003
2020,3,12,1,30,0,0,1.6,23.700000000000003
2020,3,12,2,30,0,0,1.5,23.700000000000003
2020,3,12,3,30,0,0,1.5,23.6
2020,3,12,4,30,0,0,1.4000000000000001,23.5
2020,3,12,5,30,0,0,1.5,23.700000000000003
2020,3,12,6,30,38,222,1.7000000000000002,24.8
2020,3,12,7,30,80,617,1.8,26.5
2020,3,12,8,30,97,785,1.8,27.900000000000002
2020,3,12,9,30,109,866,1.9000000000000001,28.900000000000002
2020,3,12,10,30,117,906,1.9000000000000001,29.700000000000003
2020,3,12,11,30,135,902,2,30.1
2020,3,12,12,30,359,355,2.2,30.200000000000003
2020,3,12,13,30,157,842,2.4000000000000004,30
2020,3,12,14,30,152,790,2.6,29.400000000000002
2020,3,12,15,30,132,709,2.7,28.400000000000002
2020,3,12,16,30,99,567,2.7,27.200000000000003
2020,3,12,17,30,48,232,2.6,26.6
2020,3,12,18,30,0,0,2.1,25.3
2020,3,12,19,30,0,0,1.7000000000000002,24.700000000000003
2020,3,12,20,30,0,0,1.5,24.3
2020,3,12,21,30,0,0,1.4000000000000001,23.900000000000002
2020,3,12,22,30,0,0,1.5,23.5
2020,3,12,23,30,0,0,1.6,23.400000000000002
2020,3,13,0,30,0,0,1.8,23.400000000000002
2020,3,13,1,30,0,0,1.8,23.6
2020,3,13,2,30,0,0,1.8,23.700000000000003
2020,3,13,3,30,0,0,1.7000000000000002,23.700000000000003
2020,3,13,4,30,0,0,1.7000000000000002,23.700000000000003
2020,3,13,5,30,0,0,1.6,23.900000000000002
2020,3,13,6,30,35,309,1.9000000000000001,24.900000000000002
2020,3,13,7,30,70,670,2.2,26.400000000000002
2020,3,13,8,30,111,753,2.4000000000000004,27.8
2020,3,13,9,30,159,771,2.5,29
2020,3,13,10,30,166,828,2.6,29.8
2020,3,13,11,30,162,865,2.6,30.400000000000002
2020,3,13,12,30,167,849,2.6,30.5
2020,3,13,13,30,155,852,2.7,30.3
2020,3,13,14,30,152,785,2.8000000000000003,29.8
2020,3,13,15,30,184,368,2.8000000000000003,28.900000000000002
2020,3,13,16,30,97,570,2.7,27.8
2020,3,13,17,30,48,249,2.6,27.200000000000003
2020,3,13,18,30,0,0,2,25.900000000000002
2020,3,13,19,30,0,0,1.8,25.400000000000002
2020,3,13,20,30,0,0,1.8,25.1
2020,3,13,21,30,0,0,1.8,25
2020,3,13,22,30,0,0,1.8,24.900000000000002
2020,3,13,23,30,0,0,1.8,24.900000000000002
2020,3,14,0,30,0,0,1.9000000000000001,24.900000000000002
2020,3,14,1,30,0,0,1.9000000000000001,24.900000000000002
2020,3,14,2,30,0,0,1.9000000000000001,24.900000000000002
2020,3,14,3,30,0,0,1.9000000000000001,24.900000000000002
2020,3,14,4,30,0,0,1.9000000000000001,24.900000000000002
2020,3,14,5,30,0,0,1.9000000000000001,25.200000000000003
2020,3,14,6,30,38,289,2.3000000000000003,26.200000000000003
2020,3,14,7,30,75,655,2.8000000000000003,27.6
2020,3,14,8,30,97,793,3,28.900000000000002
2020,3,14,9,30,156,628,2.9000000000000004,29.8
2020,3,14,10,30,175,276,2.8000000000000003,30.400000000000002
2020,3,14,11,30,274,27,2.7,30.8
2020,3,14,12,30,246,18,2.6,31
2020,3,14,13,30,415,159,2.6,30.8
2020,3,14,14,30,126,848,2.5,30.400000000000002
2020,3,14,15,30,109,777,2.5,29.700000000000003
2020,3,14,16,30,87,630,2.5,28.6
2020,3,14,17,30,46,277,2.4000000000000004,28
2020,3,14,18,30,0,0,1.9000000000000001,26.700000000000003
2020,3,14,19,30,0,0,1.9000000000000001,26.3
2020,3,14,20,30,0,0,1.9000000000000001,26
2020,3,14,21,30,0,0,1.9000000000000001,25.900000000000002
2020,3,14,22,30,0,0,1.8,25.8
2020,3,14,23,30,0,0,1.8,25.700000000000003
2020,3,15,0,30,0,0,1.7000000000000002,25.6
2020,3,15,1,30,0,0,1.7000000000000002,25.5
2020,3,15,2,30,0,0,1.7000000000000002,25.400000000000002
2020,3,15,3,30,0,0,1.8,25.400000000000002
2020,3,15,4,30,0,0,1.8,25.3
2020,3,15,5,30,0,0,1.9000000000000001,25.6
2020,3,15,6,30,41,257,2.2,26.6
2020,3,15,7,30,80,642,2.6,28
2020,3,15,8,30,103,785,2.7,29.200000000000003
2020,3,15,9,30,122,849,2.7,30.1
2020,3,15,10,30,132,888,2.7,30.6
2020,3,15,11,30,312,241,2.7,30.900000000000002
2020,3,15,12,30,160,873,2.7,31
2020,3,15,13,30,158,851,2.7,30.8
2020,3,15,14,30,145,808,2.7,30.3
2020,3,15,15,30,124,739,2.7,29.6
2020,3,15,16,30,93,604,2.7,28.6
2020,3,15,17,30,47,268,2.6,28
2020,3,15,18,30,0,0,2.1,26.8
2020,3,15,19,30,0,0,1.9000000000000001,26.200000000000003
2020,3,15,20,30,0,0,1.8,25.8
2020,3,15,21,30,0,0,1.7000000000000002,25.6
2020,3,15,22,30,0,0,1.6,25.400000000000002
2020,3,15,23,30,0,0,1.6,25.3
2020,3,16,0,30,0,0,1.6,25.200000000000003
2020,3,16,1,30,0,0,1.7000000000000002,25.200000000000003
2020,3,16,2,30,0,0,1.7000000000000002,25.1
2020,3,16,3,30,0,0,1.7000000000000002,25.1
2020,3,16,4,30,0,0,1.6,24.900000000000002
2020,3,16,5,30,0,0,1.6,25.200000000000003
2020,3,16,6,30,40,297,2,26.1
2020,3,16,7,30,79,641,2.4000000000000004,27.5
2020,3,16,8,30,106,772,2.5,28.8
2020,3,16,9,30,129,832,2.6,29.700000000000003
2020,3,16,10,30,147,862,2.7,30.3
2020,3,16,11,30,147,890,2.7,30.700000000000003
2020,3,16,12,30,141,901,2.8000000000000003,30.8
2020,3,16,13,30,147,869,2.9000000000000004,30.6
2020,3,16,14,30,143,817,3,30.1
2020,3,16,15,30,129,732,3,29.3
2020,3,16,16,30,99,587,2.9000000000000004,28.1
2020,3,16,17,30,49,245,2.8000000000000003,27.5
2020,3,16,18,30,0,0,2.1,26.1
2020,3,16,19,30,0,0,1.9000000000000001,25.5
2020,3,16,20,30,0,0,1.7000000000000002,25.200000000000003
2020,3,16,21,30,0,0,1.6,25
2020,3,16,22,30,0,0,1.6,24.900000000000002
2020,3,16,23,30,0,0,1.5,24.8
2020,3,17,0,30,0,0,1.4000000000000001,24.700000000000003
2020,3,17,1,30,0,0,1.4000000000000001,24.5
2020,3,17,2,30,0,0,1.4000000000000001,24.3
2020,3,17,3,30,0,0,1.4000000000000001,24.1
2020,3,17,4,30,0,0,1.4000000000000001,24
2020,3,17,5,30,0,0,1.5,24.200000000000003
2020,3,17,6,30,36,379,1.8,25.400000000000002
2020,3,17,7,30,64,713,2.2,27
2020,3,17,8,30,105,776,2.3000000000000003,28.3
2020,3,17,9,30,165,768,2.4000000000000004,29.3
2020,3,17,10,30,188,786,2.5,30
2020,3,17,11,30,186,833,2.5,30.6
2020,3,17,12,30,190,830,2.5,31
2020,3,17,13,30,179,817,2.6,31
2020,3,17,14,30,158,785,2.7,30.6
2020,3,17,15,30,134,712,2.9000000000000004,29.700000000000003
2020,3,17,16,30,100,574,2.9000000000000004,28.400000000000002
2020,3,17,17,30,50,240,2.8000000000000003,27.8
2020,3,17,18,30,0,0,2.2,26.400000000000002
2020,3,17,19,30,0,0,1.9000000000000001,26
2020,3,17,20,30,0,0,1.7000000000000002,25.6
2020,3,17,21,30,0,0,1.5,25.400000000000002
2020,3,17,22,30,0,0,1.4000000000000001,25.200000000000003
2020,3,17,23,30,0,0,1.5,25.1
2020,3,18,0,30,0,0,1.6,25
2020,3,18,1,30,0,0,1.7000000000000002,25
2020,3,18,2,30,0,0,1.7000000000000002,24.900000000000002
2020,3,18,3,30,0,0,1.8,24.900000000000002
2020,3,18,4,30,0,0,1.9000000000000001,25
2020,3,18,5,30,0,0,2.1,25.400000000000002
2020,3,18,6,30,39,343,2.4000000000000004,26.400000000000002
2020,3,18,7,30,71,683,2.8000000000000003,27.8
2020,3,18,8,30,89,816,2.9000000000000004,29
2020,3,18,9,30,107,877,2.9000000000000004,29.900000000000002
2020,3,18,10,30,131,876,2.9000000000000004,30.6
2020,3,18,11,30,194,782,2.9000000000000004,31
2020,3,18,12,30,174,849,2.9000000000000004,31
2020,3,18,13,30,169,829,3,30.8
2020,3,18,14,30,157,784,3,30.3
2020,3,18,15,30,140,696,3,29.6
2020,3,18,16,30,107,546,2.9000000000000004,28.5
2020,3,18,17,30,52,213,2.8000000000000003,28
2020,3,18,18,30,0,0,2.3000000000000003,26.900000000000002
2020,3,18,19,30,0,0,2.2,26.6
2020,3,18,20,30,0,0,2.1,26.400000000000002
2020,3,18,21,30,0,0,2.1,26.3
2020,3,18,22,30,0,0,2,26.1
2020,3,18,23,30,0,0,2,26
2020,3,19,0,30,0,0,2.1,25.8
2020,3,19,1,30,0,0,2,25.6
2020,3,19,2,30,0,0,1.9000000000000001,25.5
2020,3,19,3,30,0,0,2,25.400000000000002
2020,3,19,4,30,0,0,2,25.400000000000002
2020,3,19,5,30,0,0,2.1,25.8
2020,3,19,6,30,45,284,2.5,26.8
2020,3,19,7,30,87,622,3.1,28.200000000000003
2020,3,19,8,30,118,747,3.3000000000000003,29.5
2020,3,19,9,30,149,798,3.4000000000000004,30.3
2020,3,19,10,30,199,158,3.4000000000000004,30.8
2020,3,19,11,30,244,703,3.4000000000000004,31
2020,3,19,12,30,180,845,3.4000000000000004,31
2020,3,19,13,30,165,842,3.3000000000000003,30.8
2020,3,19,14,30,188,601,3.2,30.3
2020,3,19,15,30,121,757,3.1,29.5
2020,3,19,16,30,94,615,2.9000000000000004,28.400000000000002
2020,3,19,17,30,50,268,2.7,27.8
2020,3,19,18,30,0,0,2.1,26.6
2020,3,19,19,30,0,0,2,26.200000000000003
2020,3,19,20,30,0,0,1.9000000000000001,26
2020,3,19,21,30,0,0,1.8,25.900000000000002
2020,3,19,22,30,0,0,1.8,25.8
2020,3,19,23,30,0,0,1.8,25.700000000000003
2020,3,20,0,30,0,0,1.9000000000000001,25.700000000000003
2020,3,20,1,30,0,0,2,25.6
2020,3,20,2,30,0,0,2,25.6
2020,3,20,3,30,0,0,2.1,25.6
2020,3,20,4,30,0,0,2.2,25.700000000000003
2020,3,20,5,30,0,0,2.4000000000000004,26.1
2020,3,20,6,30,50,236,2.8000000000000003,27
2020,3,20,7,30,99,558,3.2,28.3
2020,3,20,8,30,134,713,3.2,29.5
2020,3,20,9,30,164,773,3.2,30.3
2020,3,20,10,30,180,814,3.1,30.900000000000002
2020,3,20,11,30,186,832,3.1,31.3
2020,3,20,12,30,187,833,3,31.3
2020,3,20,13,30,179,817,3,31.1
2020,3,20,14,30,159,784,2.9000000000000004,30.700000000000003
2020,3,20,15,30,133,718,2.9000000000000004,29.900000000000002
2020,3,20,16,30,101,579,2.8000000000000003,28.8
2020,3,20,17,30,51,241,2.7,28.3
2020,3,20,18,30,0,0,2.2,26.900000000000002
2020,3,20,19,30,0,0,2.1,26.5
2020,3,20,20,30,0,0,2,26.200000000000003
2020,3,20,21,30,0,0,2,26.1
2020,3,20,22,30,0,0,2,26
2020,3,20,23,30,0,0,1.9000000000000001,25.900000000000002
2020,3,21,0,30,0,0,1.9000000000000001,25.8
2020,3,21,1,30,0,0,1.9000000000000001,25.8
2020,3,21,2,30,0,0,1.9000000000000001,25.700000000000003
2020,3,21,3,30,0,0,1.9000000000000001,25.700000000000003
2020,3,21,4,30,0,0,1.9000000000000001,25.700000000000003
2020,3,21,5,30,0,0,2.1,26
2020,3,21,6,30,52,228,2.5,27
2020,3,21,7,30,101,581,2.7,28.200000000000003
2020,3,21,8,30,125,743,2.7,29.400000000000002
2020,3,21,9,30,161,745,2.8000000000000003,30.400000000000002
2020,3,21,10,30,230,677,2.8000000000000003,31
2020,3,21,11,30,174,850,2.9000000000000004,31.400000000000002
2020,3,21,12,30,184,824,3,31.3
2020,3,21,13,30,174,821,3,31
2020,3,21,14,30,187,703,3,30.5
2020,3,21,15,30,145,682,3,29.6
2020,3,21,16,30,111,531,2.9000000000000004,28.6
2020,3,21,17,30,53,201,2.8000000000000003,28
2020,3,21,18,30,0,0,2.4000000000000004,26.8
2020,3,21,19,30,0,0,2.1,26.400000000000002
2020,3,21,20,30,0,0,1.9000000000000001,26
2020,3,21,21,30,0,0,1.8,25.8
2020,3,21,22,30,0,0,1.9000000000000001,25.6
2020,3,21,23,30,0,0,1.8,25.5
2020,3,22,0,30,0,0,1.7000000000000002,25.400000000000002
2020,3,22,1,30,0,0,1.7000000000000002,25.200000000000003
2020,3,22,2,30,0,0,1.6,25
2020,3,22,3,30,0,0,1.7000000000000002,25
2020,3,22,4,30,0,0,1.7000000000000002,25
2020,3,22,5,30,0,0,1.8,25.3
2020,3,22,6,30,45,336,2.2,26.200000000000003
2020,3,22,7,30,82,658,2.6,27.6
2020,3,22,8,30,126,738,2.7,28.8
2020,3,22,9,30,177,754,2.8000000000000003,29.8
2020,3,22,10,30,288,546,2.9000000000000004,30.5
2020,3,22,11,30,220,774,3,30.900000000000002
2020,3,22,12,30,215,784,3,31
2020,3,22,13,30,201,786,3,30.900000000000002
2020,3,22,14,30,185,740,3,30.5
2020,3,22,15,30,157,662,2.9000000000000004,29.700000000000003
2020,3,22,16,30,116,524,2.8000000000000003,28.700000000000003
2020,3,22,17,30,55,198,2.7,28.1
2020,3,22,18,30,0,0,2.2,26.700000000000003
2020,3,22,19,30,0,0,1.9000000000000001,26.200000000000003
2020,3,22,20,30,0,0,1.8,25.8
2020,3,22,21,30,0,0,1.7000000000000002,25.6
2020,3,22,22,30,0,0,1.7000000000000002,25.5
2020,3,22,23,30,0,0,1.7000000000000002,25.400000000000002
2020,3,23,0,30,0,0,1.7000000000000002,25.200000000000003
2020,3,23,1,30,0,0,1.7000000000000002,25
2020,3,23,2,30,0,0,1.7000000000000002,24.8
2020,3,23,3,30,0,0,1.6,24.5
2020,3,23,4,30,0,0,1.6,24.3
2020,3,23,5,30,0,0,1.7000000000000002,24.6
2020,3,23,6,30,42,383,2,25.900000000000002
2020,3,23,7,30,74,706,2.2,27.6
2020,3,23,8,30,92,832,2.3000000000000003,29
2020,3,23,9,30,106,892,2.3000000000000003,30.200000000000003
2020,3,23,10,30,118,920,2.4000000000000004,31
2020,3,23,11,30,126,929,2.6,31.400000000000002
2020,3,23,12,30,350,434,2.7,31.5
2020,3,23,13,30,178,800,2.8000000000000003,31.200000000000003
2020,3,23,14,30,129,846,2.8000000000000003,30.6
2020,3,23,15,30,115,770,2.8000000000000003,29.8
2020,3,23,16,30,88,635,2.7,28.700000000000003
2020,3,23,17,30,48,304,2.6,28
2020,3,23,18,30,0,0,2,26.6
2020,3,23,19,30,0,0,1.8,26
2020,3,23,20,30,0,0,1.7000000000000002,25.700000000000003
2020,3,23,21,30,0,0,1.6,25.5
2020,3,23,22,30,0,0,1.6,25.400000000000002
2020,3,23,23,30,0,0,1.6,25.200000000000003
2020,3,24,0,30,0,0,1.5,25.1
2020,3,24,1,30,0,0,1.5,25
2020,3,24,2,30,0,0,1.6,24.8
2020,3,24,3,30,0,0,1.6,24.700000000000003
2020,3,24,4,30,0,0,1.7000000000000002,24.700000000000003
2020,3,24,5,30,0,0,1.9000000000000001,25.1
2020,3,24,6,30,51,300,2.4000000000000004,26.3
2020,3,24,7,30,95,614,2.8000000000000003,27.8
2020,3,24,8,30,135,694,2.8000000000000003,29.1
2020,3,24,9,30,149,807,2.8000000000000003,30.200000000000003
2020,3,24,10,30,164,841,2.8000000000000003,30.900000000000002
2020,3,24,11,30,172,857,2.8000000000000003,31.400000000000002
2020,3,24,12,30,177,850,2.9000000000000004,31.400000000000002
2020,3,24,13,30,182,813,2.9000000000000004,31.200000000000003
2020,3,24,14,30,173,762,2.9000000000000004,30.700000000000003
2020,3,24,15,30,148,685,2.9000000000000004,30
2020,3,24,16,30,110,544,2.7,29
2020,3,24,17,30,54,219,2.6,28.400000000000002
2020,3,24,18,30,0,0,2,27
2020,3,24,19,30,0,0,1.8,26.5
2020,3,24,20,30,0,0,1.7000000000000002,26.1
2020,3,24,21,30,0,0,1.6,25.700000000000003
2020,3,24,22,30,0,0,1.6,25.400000000000002
2020,3,24,23,30,0,0,1.7000000000000002,25.200000000000003
2020,3,25,0,30,0,0,1.7000000000000002,25
2020,3,25,1,30,0,0,1.8,24.900000000000002
2020,3,25,2,30,0,0,1.9000000000000001,24.900000000000002
2020,3,25,3,30,0,0,2,24.900000000000002
2020,3,25,4,30,0,0,2,24.8
2020,3,25,5,30,0,0,2.2,25.200000000000003
2020,3,25,6,30,54,285,2.5,26.200000000000003
2020,3,25,7,30,98,620,2.7,27.6
2020,3,25,8,30,127,744,2.6,29.1
2020,3,25,9,30,137,843,2.5,30.400000000000002
2020,3,25,10,30,147,881,2.5,31.3
2020,3,25,11,30,146,908,2.4000000000000004,31.900000000000002
2020,3,25,12,30,137,920,2.4000000000000004,32.2
2020,3,25,13,30,135,901,2.5,32.1
2020,3,25,14,30,126,863,2.6,31.6
2020,3,25,15,30,111,794,2.6,30.700000000000003
2020,3,25,16,30,86,662,2.5,29.400000000000002
2020,3,25,17,30,48,330,2.4000000000000004,28.700000000000003
2020,3,25,18,30,0,0,1.9000000000000001,26.8
2020,3,25,19,30,0,0,1.8,26
2020,3,25,20,30,0,0,1.7000000000000002,25.400000000000002
2020,3,25,21,30,0,0,1.6,25
2020,3,25,22,30,0,0,1.6,24.700000000000003
2020,3,25,23,30,0,0,1.6,24.6
2020,3,26,0,30,0,0,1.6,24.5
2020,3,26,1,30,0,0,1.6,24.5
2020,3,26,2,30,0,0,1.7000000000000002,24.6
2020,3,26,3,30,0,0,1.7000000000000002,24.8
2020,3,26,4,30,0,0,1.7000000000000002,24.8
2020,3,26,5,30,0,0,1.7000000000000002,25.200000000000003
2020,3,26,6,30,42,428,2.1,26.6
2020,3,26,7,30,77,665,2.4000000000000004,28.3
2020,3,26,8,30,98,818,2.5,29.900000000000002
2020,3,26,9,30,121,865,2.4000000000000004,31.1
2020,3,26,10,30,136,891,2.3000000000000003,32
2020,3,26,11,30,146,899,2.3000000000000003,32.5
2020,3,26,12,30,156,886,2.4000000000000004,32.6
2020,3,26,13,30,159,854,2.5,32.4
2020,3,26,14,30,153,805,2.7,31.8
2020,3,26,15,30,134,726,2.9000000000000004,30.900000000000002
2020,3,26,16,30,103,583,2.9000000000000004,29.700000000000003
2020,3,26,17,30,53,252,2.8000000000000003,29
2020,3,26,18,30,0,0,2.3000000000000003,27.400000000000002
2020,3,26,19,30,0,0,2,26.8
2020,3,26,20,30,0,0,1.9000000000000001,26.5
2020,3,26,21,30,0,0,1.9000000000000001,26.3
2020,3,26,22,30,0,0,1.9000000000000001,26.1
2020,3,26,23,30,0,0,1.9000000000000001,25.900000000000002
2020,3,27,0,30,0,0,1.9000000000000001,25.8
2020,3,27,1,30,0,0,1.9000000000000001,25.6
2020,3,27,2,30,0,0,1.9000000000000001,25.400000000000002
2020,3,27,3,30,0,0,2,25.3
2020,3,27,4,30,0,0,2,25.3
2020,3,27,5,30,0,0,2.2,25.5
2020,3,27,6,30,57,282,2.6,26.400000000000002
2020,3,27,7,30,105,565,2.9000000000000004,27.700000000000003
2020,3,27,8,30,131,746,2.9000000000000004,29.1
2020,3,27,9,30,157,798,3,30.200000000000003
2020,3,27,10,30,159,863,3,31
2020,3,27,11,30,172,870,3.1,31.5
2020,3,27,12,30,182,855,3.1,31.5
2020,3,27,13,30,178,831,3.1,31.3
2020,3,27,14,30,158,801,3.1,30.700000000000003
2020,3,27,15,30,128,747,3,29.8
2020,3,27,16,30,100,602,2.9000000000000004,28.700000000000003
2020,3,27,17,30,53,266,2.8000000000000003,28.1
2020,3,27,18,30,0,0,2.4000000000000004,26.900000000000002
2020,3,27,19,30,0,0,2.3000000000000003,26.5
2020,3,27,20,30,0,0,2.1,26.1
2020,3,27,21,30,0,0,1.9000000000000001,25.700000000000003
2020,3,27,22,30,0,0,1.9000000000000001,25.400000000000002
2020,3,27,23,30,0,0,1.9000000000000001,25.200000000000003
2020,3,28,0,30,0,0,1.9000000000000001,25
2020,3,28,1,30,0,0,1.9000000000000001,24.900000000000002
2020,3,28,2,30,0,0,2,24.8
2020,3,28,3,30,0,0,2.1,24.8
2020,3,28,4,30,0,0,2.1,24.900000000000002
2020,3,28,5,30,0,0,2.2,25.400000000000002
2020,3,28,6,30,57,296,2.6,26.700000000000003
2020,3,28,7,30,103,616,2.9000000000000004,28.3
2020,3,28,8,30,170,579,2.9000000000000004,29.6
2020,3,28,9,30,162,791,2.9000000000000004,30.6
2020,3,28,10,30,159,869,2.9000000000000004,31.400000000000002
2020,3,28,11,30,171,878,2.9000000000000004,31.8
2020,3,28,12,30,177,868,3,31.900000000000002
2020,3,28,13,30,173,848,3.1,31.6
2020,3,28,14,30,160,806,3.1,30.900000000000002
2020,3,28,15,30,136,735,3.1,30.1
2020,3,28,16,30,105,597,2.9000000000000004,29
2020,3,28,17,30,55,265,2.8000000000000003,28.400000000000002
2020,3,28,18,30,0,0,2.2,27
2020,3,28,19,30,0,0,2.1,26.5
2020,3,28,20,30,0,0,2,26.1
2020,3,28,21,30,0,0,2,25.900000000000002
2020,3,28,22,30,0,0,2,25.6
2020,3,28,23,30,0,0,2,25.400000000000002
2020,3,29,0,30,0,0,2.1,25.3
2020,3,29,1,30,0,0,2.1,25.3
2020,3,29,2,30,0,0,2.1,25.400000000000002
2020,3,29,3,30,0,0,2,25.400000000000002
2020,3,29,4,30,0,0,2,25.5
2020,3,29,5,30,0,0,2.1,25.900000000000002
2020,3,29,6,30,56,316,2.5,26.900000000000002
2020,3,29,7,30,98,628,3.1,28.3
2020,3,29,8,30,137,730,3.3000000000000003,29.5
2020,3,29,9,30,176,768,3.3000000000000003,30.5
2020,3,29,10,30,297,507,3.3000000000000003,31.1
2020,3,29,11,30,193,834,3.3000000000000003,31.400000000000002
2020,3,29,12,30,363,374,3.3000000000000003,31.400000000000002
2020,3,29,13,30,175,830,3.3000000000000003,31.200000000000003
2020,3,29,14,30,153,804,3.2,30.700000000000003
2020,3,29,15,30,129,740,3.1,30
2020,3,29,16,30,99,599,2.9000000000000004,29.1
2020,3,29,17,30,53,265,2.7,28.6
2020,3,29,18,30,0,0,2.3000000000000003,27.400000000000002
2020,3,29,19,30,0,0,2.3000000000000003,27.200000000000003
2020,3,29,20,30,0,0,2.2,27
2020,3,29,21,30,0,0,2,26.8
2020,3,29,22,30,0,0,2,26.6
2020,3,29,23,30,0,0,2,26.400000000000002
2020,3,30,0,30,0,0,2,26.3
2020,3,30,1,30,0,0,2,26.200000000000003
2020,3,30,2,30,0,0,2,26.200000000000003
2020,3,30,3,30,0,0,2,26.200000000000003
2020,3,30,4,30,0,0,1.9000000000000001,26.200000000000003
2020,3,30,5,30,0,0,2.2,26.5
2020,3,30,6,30,61,246,2.8000000000000003,27.400000000000002
2020,3,30,7,30,110,560,3.3000000000000003,28.700000000000003
2020,3,30,8,30,139,704,3.5,29.8
2020,3,30,9,30,160,778,3.5,30.6
2020,3,30,10,30,174,817,3.5,31.1
2020,3,30,11,30,200,810,3.4000000000000004,31.400000000000002
2020,3,30,12,30,220,783,3.4000000000000004,31.5
2020,3,30,13,30,317,536,3.3000000000000003,31.400000000000002
2020,3,30,14,30,187,725,3.2,31
2020,3,30,15,30,143,695,3.1,30.3
2020,3,30,16,30,123,449,3,29.3
2020,3,30,17,30,55,223,2.9000000000000004,28.8
2020,3,30,18,30,0,0,2.2,27.700000000000003
2020,3,30,19,30,0,0,2,27.3
2020,3,30,20,30,0,0,2,27.1
2020,3,30,21,30,0,0,2.1,27
2020,3,30,22,30,0,0,2,26.8
2020,3,30,23,30,0,0,1.8,26.6
2020,3,31,0,30,0,0,1.7000000000000002,26.3
2020,3,31,1,30,0,0,1.6,26.1
2020,3,31,2,30,0,0,1.6,25.900000000000002
2020,3,31,3,30,0,0,1.6,25.900000000000002
2020,3,31,4,30,0,0,1.6,25.8
2020,3,31,5,30,0,0,1.7000000000000002,26.1
2020,3,31,6,30,58,296,2.3000000000000003,27
2020,3,31,7,30,102,602,2.7,28.3
2020,3,31,8,30,133,709,2.8000000000000003,29.6
2020,3,31,9,30,152,798,2.8000000000000003,30.6
2020,3,31,10,30,171,826,2.7,31.3
2020,3,31,11,30,185,833,2.6,31.8
